,GAME_ID,game_number,H_A,team_name,player_id,person_id,name,birthdate,birthdate_year,jersey_number,position_str,shots,goals,assists,points,primarypoints,5v5primarypoints,EVprimarypoints,plusminus,hits,pim,5v5_G,5v5_A1,5v5_A2,EV_G,EV_A1,EV_A2,PP_G,PP_A1,PP_A2,SH_G,SH_A1,SH_A2,5v5_GF,5v5_GA,5v5_GF%,faceoff_wins,faceoff_attempts,birth_date,OA_x,homeprov,homecntry,OA_y
248,1019386,0,A,Vancouver Giants,28312,8633,Brenden Pentecost,2003-04-02,2003,24,D,1,0,0,0,0.0,0.0,0.0,-2,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2003-04-02, ,,,
249,1019386,0,A,Vancouver Giants,28797,9189,Kyren Gronick,2004-02-27,2004,27,C,0,0,0,0,0.0,0.0,0.0,-1,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,15,2004-02-27, ,,,
250,1019386,0,A,Vancouver Giants,28432,8753,Julian Cull,2004-02-06,2004,28,RW,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2004-02-06, ,,,
251,1019386,0,A,Vancouver Giants,29242,9742,Samuel Honzek,2004-11-12,2004,29,LW,0,0,0,0,0.0,0.0,0.0,-4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,2004-11-12, ,,,
252,1019386,0,A,Vancouver Giants,28803,9197,Mazden Leslie,2005-04-15,2005,47,D,0,0,0,0,0.0,0.0,0.0,-1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2005-04-15, ,,,
253,1019379,0,H,Seattle Thunderbirds,28090,8367,Nolan Allan,2003-04-28,2003,2,D,2,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2003-04-28, ,,,
254,1019379,0,H,Seattle Thunderbirds,28736,9103,Jeremy Hanzel,2003-02-27,2003,4,D,0,0,0,0,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,2003-02-27, ,,,
255,1019379,0,H,Seattle Thunderbirds,27891,8088,Luke Prokop,2002-05-06,2002,6,D,2,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,2002-05-06, ,,,
256,1019379,0,H,Seattle Thunderbirds,29125,9618,Bryce Pickford,2006-04-02,2006,8,D,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2006-04-02, ,,,
257,1019379,0,H,Seattle Thunderbirds,28872,9299,Coster Dunn,2005-09-13,2005,9,RW,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,5,2005-09-13, ,,,
258,1019379,0,H,Seattle Thunderbirds,29325,9882,Brad Lambert,2003-12-19,2003,11,C,4,0,1,1,1.0,1.0,1.0,2,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,12,19,2003-12-19, ,,,
259,1019379,0,H,Seattle Thunderbirds,28350,8671,Kevin Korchinski,2004-06-21,2004,14,D,5,0,2,2,0.0,0.0,0.0,2,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,2004-06-21, ,,,
260,1019379,0,H,Seattle Thunderbirds,28346,8667,Mekai Sanders,2003-05-08,2003,15,RW,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2003-05-08, ,,,
261,1019379,0,H,Seattle Thunderbirds,28336,8657,Sam Popowich,2003-05-21,2003,18,C,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4,8,2003-05-21, ,,,
262,1019379,0,H,Seattle Thunderbirds,28334,8655,Reid Schaefer,2003-09-21,2003,24,LW,3,1,0,1,1.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1,2003-09-21, ,,,
263,1019379,0,H,Seattle Thunderbirds,28469,8812,Nico Myatovic,2004-12-01,2004,26,RW,3,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,5,2004-12-01, ,,,
264,1019379,0,H,Seattle Thunderbirds,29321,9874,Ashton McNelly,2003-06-02,2003,28,RW,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2003-06-02, ,,,
265,1019379,0,H,Seattle Thunderbirds,28149,8427,Jared Davidson,2002-07-07,2002,29,C,2,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,13,20,2002-07-07, ,,,
266,1019379,0,H,Seattle Thunderbirds,28066,8343,Colton Dach,2003-01-04,2003,34,C,5,0,1,1,0.0,0.0,0.0,1,0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6,11,2003-01-04, ,,,
267,1019379,0,H,Seattle Thunderbirds,28705,9056,Sawyer Mynio,2005-04-30,2005,43,D,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2005-04-30, ,,,
268,1019379,0,H,Seattle Thunderbirds,28145,8423,Lucas Ciona,2003-01-08,2003,47,LW,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2003-01-08, ,,,
269,1019379,0,H,Seattle Thunderbirds,27852,8049,Kyle Crnkovic,2002-02-10,2002,61,LW,2,0,1,1,1.0,1.0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,2002-02-10, ,,,
270,1019379,0,H,Seattle Thunderbirds,28192,8470,Dylan Guenther,2003-04-10,2003,71,RW,10,2,1,3,3.0,2.0,2.0,2,0,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,2003-04-10, ,,,
271,1019379,0,A,Kelowna Rockets,28824,9228,Caden Price,2005-08-24,2005,4,LD,4,1,0,1,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,2005-08-24, ,,,
272,1019379,0,A,Kelowna Rockets,28358,8679,John Babcock,2004-04-25,2004,5,LD,0,0,0,0,0.0,0.0,0.0,-2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,2004-04-25, ,,,
273,1019379,0,A,Kelowna Rockets,29322,9876,Marek Rocak,2005-05-31,2005,6,RD,1,0,0,0,0.0,0.0,0.0,-2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,2005-05-31, ,,,
274,1019379,0,A,Kelowna Rockets,28755,9124,Max Graham,2004-05-21,2004,7,LW,1,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2004-05-21, ,,,
275,1019379,0,A,Kelowna Rockets,28546,8897,Grady Lenton,2005-08-09,2005,8,LW,1,0,1,1,1.0,1.0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,6,2005-08-09, ,,,
276,1019379,0,A,Kelowna Rockets,28823,9227,Marcus Pacheco,2005-04-06,2005,9,RW,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,8,2005-04-06, ,,,
277,1019379,0,A,Kelowna Rockets,28267,8578,Turner McMillen,2003-01-30,2003,10,LW,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3,2003-01-30, ,,,
278,1019379,0,A,Kelowna Rockets,28125,8402,Carson Golder,2002-10-29,2002,11,LW,4,0,1,1,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,2002-10-29, ,,,
279,1019379,0,A,Kelowna Rockets,28258,8569,Elias Carmichael,2003-03-18,2003,14,LD,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2003-03-18, ,,,
280,1019379,0,A,Kelowna Rockets,28839,9247,Trae Johnson,2005-05-03,2005,15,LW,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,3,5,2005-05-03, ,,,
281,1019379,0,A,Kelowna Rockets,29100,9585,Ty Hurley,2004-06-16,2004,16,LW,3,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2004-06-16, ,,,
282,1019379,0,A,Kelowna Rockets,29263,9763,Ethan Neutens,2005-05-03,2005,18,C,0,0,1,1,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,2005-05-03, ,,,
283,1019379,0,A,Kelowna Rockets,28426,8747,Adam Kydd,2002-04-19,2002,19,LW,2,0,1,1,1.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2002-04-19, ,,,
284,1019379,0,A,Kelowna Rockets,28822,9226,Gabriel Szturc,2003-09-24,2003,22,C,3,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8,23,2003-09-24, ,,,
285,1019379,0,A,Kelowna Rockets,28871,9298,Ethan Mittelsteadt,2005-12-18,2005,23,LD,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2005-12-18, ,,,
286,1019379,0,A,Kelowna Rockets,28272,8583,Dylan Wightman,2003-02-03,2003,24,C,1,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,21,2003-02-03, ,,,
287,1019379,0,A,Kelowna Rockets,28229,8535,Jackson DeSouza,2003-03-21,2003,27,RD,1,1,0,1,1.0,1.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,2003-03-21, ,,,
288,1019379,0,A,Kelowna Rockets,28767,9137,Andrew Cristall,2005-02-04,2005,28,RW,0,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2005-02-04, ,,,
289,1019355,0,H,Portland Winterhawks,28847,9255,Josh Mori,,2004,2,D,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1,2004-03-27, ,,,
290,1019355,0,H,Portland Winterhawks,28762,9131,Ryan McCleary,,2003,6,D,2,0,1,1,1.0,1.0,1.0,1,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,2003-09-09, ,,,
291,1019355,0,H,Portland Winterhawks,29324,9878,Braeden Jockims,,2005,8,RW,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2005-05-22, ,,,
292,1019355,0,H,Portland Winterhawks,28761,9130,Aidan Litke,,2003,9,LW,2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2003-03-16, ,,,
293,1019355,0,H,Portland Winterhawks,28114,8391,Robbie Fromm-Delorme,,2002,11,RW,2,0,2,2,1.0,0.0,0.0,3,0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,2002-03-02, ,,,
294,1019355,0,H,Portland Winterhawks,28317,8638,James Stefan,,2003,13,RW,2,0,1,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2003-08-09, ,,,
295,1019355,0,H,Portland Winterhawks,28117,8394,Gabe Klassen,,2003,16,C,6,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5,15,2003-06-30, ,,,
296,1019355,0,H,Portland Winterhawks,29253,9753,Kyle McDonough,,2007,18,C,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8,11,2007-02-16, ,,,
297,1019355,0,H,Portland Winterhawks,28318,8639,Kyle Chyzowski,,2004,19,C,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2004-08-16, ,,,
298,1019355,0,H,Portland Winterhawks,28846,9254,Marek Alscher,,2004,26,D,1,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,2004-04-07, ,,,
299,1019355,0,H,Portland Winterhawks,28851,9259,Josh Zakreski,,2005,28,LW,2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2005-12-17, ,,,
300,1019355,0,H,Portland Winterhawks,28324,8645,Ryder Thompson,,2004,43,D,1,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2004-06-18, ,,,
301,1019355,0,H,Portland Winterhawks,28849,9257,Carter Sotheran,,2005,59,D,4,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,2005-06-26, ,,,
302,1019355,0,H,Portland Winterhawks,28763,9132,Marcus Nguyen,,2004,72,RW,2,2,0,2,2.0,2.0,2.0,3,0,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,2004-08-02, ,,,
303,1019355,0,H,Portland Winterhawks,28760,9129,Luca Cagnoni,,2004,73,D,2,0,1,1,1.0,1.0,1.0,2,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,2004-12-21, ,,,
304,1019355,0,H,Portland Winterhawks,29006,9485,Diego Buttazzoni,,2006,90,C,1,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,5,2006-01-13, ,,,
305,1019355,0,H,Portland Winterhawks,28323,8644,Jack O'Brien,,2003,92,C,4,2,0,2,2.0,0.0,1.0,3,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,11,14,2003-05-14, ,,,
306,1019355,0,H,Portland Winterhawks,29099,9583,Nicholas Johnson,,2005,93,C,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2005-01-20, ,,,
307,1019355,0,A,Everett Silvertips,29004,9483,Cameron Sytsma,,2006,3,D,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2006-01-09, ,,,
308,1019355,0,A,Everett Silvertips,28866,9293,Dexter Whittle,,2004,4,D,2,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2004-08-24, ,,,
309,1019355,0,A,Everett Silvertips,28867,9294,Eric Jamieson,,2005,5,D,1,0,0,0,0.0,0.0,0.0,-2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,2005-07-15, ,,,
310,1019355,0,A,Everett Silvertips,28115,8392,Ty Gibson,,2003,6,D,0,0,0,0,0.0,0.0,0.0,-2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,2003-06-21, ,,,
311,1019355,0,A,Everett Silvertips,28868,9295,Logan Greenough,,2005,7,D,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2005-02-02, ,,,
312,1019355,0,A,Everett Silvertips,28773,9143,Beau Courtney,,2004,10,C,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,2004-01-12, ,,,
313,1019355,0,A,Everett Silvertips,29026,9505,Carter Bear,,2006,11,C,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2006-11-04, ,,,
314,1019355,0,A,Everett Silvertips,29070,9553,Caden Zaplitny,,2004,12,LW,3,0,0,0,0.0,0.0,0.0,-1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,2,,,,,
315,1019355,0,A,Everett Silvertips,28863,9284,Roan Woodward,,2005,13,C,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,2005-09-03, ,,,
316,1019355,0,A,Everett Silvertips,28757,9126,Austin Roest,,2004,14,C,0,0,0,0,0.0,0.0,0.0,-1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14,30,2004-01-22, ,,,
317,1019355,0,A,Everett Silvertips,28113,8390,Jackson Berezowski,,2002,17,RW,1,0,0,0,0.0,0.0,0.0,-2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2002-02-12, ,,,
318,1019355,0,A,Everett Silvertips,27967,8209,Raphael Pelletier,,2002,18,C,5,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,8,2002-03-20, ,,,
319,1019355,0,A,Everett Silvertips,29194,9693,Julien Maze,,2007,19,LW,1,0,0,0,0.0,0.0,0.0,-1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2007-12-07, ,,,
320,1019355,0,A,Everett Silvertips,29190,9689,Matthew Paszkiewicz,,2005,20,LW,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,2,2005-08-13, ,,,
321,1019355,0,A,Everett Silvertips,29077,9561,Jesse Heslop,,2006,22,RW,4,0,0,0,0.0,0.0,0.0,-2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2006-04-18, ,,,
322,1019355,0,A,Everett Silvertips,29338,9896,Lukas Kaplan,,2007,25,C,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2007-06-30, ,,,
323,1019355,0,A,Everett Silvertips,28286,8606,Aidan Sutter,,2002,44,D,3,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2002-10-27, ,,,
324,1019355,0,A,Everett Silvertips,28687,9038,Kaden Hammell,,2005,47,RD,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2005-03-12, ,,,
325,1019355,0,A,Everett Silvertips,28862,9280,Kyan Grouette,,2005,58,RW,1,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2005-01-07, ,,,
326,1019403,0,H,Moose Jaw Warriors,28085,8362,Lucas Brenton,,2003,3,D,2,2,0,2,2.0,2.0,2.0,3,0,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0,0,2003-04-23, ,,,
327,1019403,0,H,Moose Jaw Warriors,29089,9573,Marek Howell,,2006,4,D,2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2006-05-19, ,,,
328,1019403,0,H,Moose Jaw Warriors,28296,8616,Denton Mateychuk,,2004,5,D,4,1,0,1,1.0,1.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,2004-07-12, ,,,
329,1019403,0,H,Moose Jaw Warriors,28884,9324,Robert Baco,,2003,7,LW,1,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,4,2003-02-05, ,,,
330,1019403,0,H,Moose Jaw Warriors,28094,8371,Eric Alarie,,2003,8,LW,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2003-01-27, ,,,
331,1019403,0,H,Moose Jaw Warriors,27909,8107,Logan Dowhaniuk,,2002,14,LD,1,0,2,2,1.0,0.0,0.0,3,0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0,0,2002-06-20, ,,,
332,1019403,0,H,Moose Jaw Warriors,28893,9333,Ben Riche,,2005,15,C,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2005-03-15, ,,,
333,1019403,0,H,Moose Jaw Warriors,28303,8623,Maximus Wanner,,2003,16,D,3,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,2003-03-12, ,,,
334,1019403,0,H,Moose Jaw Warriors,29121,9614,Lynden Lakovic,,2006,17,C,2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2006-12-12, ,,,
335,1019403,0,H,Moose Jaw Warriors,28777,9147,Riley Niven,,2003,18,LW,4,0,0,0,0.0,0.0,0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,2003-03-19, ,,,
336,1019403,0,H,Moose Jaw Warriors,28885,9325,Martin Rysavy,,2003,19,LW,1,0,2,2,0.0,0.0,0.0,2,0,0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1,1,2003-03-06, ,,,
337,1019403,0,H,Moose Jaw Warriors,28897,9337,Tate Schofer,,2004,21,RW,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,2004-04-13, ,,,
338,1019403,0,H,Moose Jaw Warriors,28295,8615,Josh Hoekstra,,2003,22,LW,1,0,1,1,1.0,1.0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8,16,2003-02-19, ,,,
339,1019403,0,H,Moose Jaw Warriors,28302,8622,Atley Calvert,,2003,23,C,3,1,1,2,2.0,1.0,1.0,1,0,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6,8,2003-09-17, ,,,
